pair_name,priority,category,example_id,audio_filename,question,options_text,answer_label,audio_prediction,noaudio_prediction,audio_parse_status,noaudio_parse_status,audio_raw_prediction,noaudio_raw_prediction,n_options,audio_is_correct,noaudio_is_correct
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,140602.mp3__2,140602.mp3,"What happens immediately after this event first appears: ""A clicking noise.""?","A. A plane pilot is speaking through a loudspeaker. | B. Ambient humming noise inside a plane. | C. This is the last event, no immediate event after. | D. A person is speaking indistinctly. | E. Someone is speaking indistinctly in the distance.",E,C,B,exact-label,regex-label,C,B. Ambient humming noise inside a plane.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,141529.mp3__3,141529.mp3,"What happens immediately after this event first appears: ""Someone utters a brief, disappointed sound in a quiet, shocked tone.""?","A. Someone blows softly into a microphone, creating an airy whoosh. | B. An alarm gradually increases in volume until it reaches a steady, repetitive tone. | C. A loud thunderclap strikes nearby, echoing and gradually fading out. | D. A calm rainstorm with soft, steady raindrops and gentle wind. | E. This is the last event, no immediate event after.",A,C,B,exact-label,regex-label,C,B.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,141529.mp3__4,141529.mp3,"What happens immediately after this event first appears: ""Someone blows softly into a microphone, creating an airy whoosh.""?","A. A calm rainstorm with soft, steady raindrops and gentle wind. | B. An alarm gradually increases in volume until it reaches a steady, repetitive tone. | C. Someone utters a brief, disappointed sound in a quiet, shocked tone. | D. A loud thunderclap strikes nearby, echoing and gradually fading out. | E. This is the last event, no immediate event after.",E,B,C,exact-label,regex-label,B,C.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,141717.mp3__0,141717.mp3,"What happens immediately after this event first appears: ""A guitar string is picked once, and the sound fades away.""?","A. Guitar chords being played with some fading in the middle. | B. Guitar chords being played in sequence. | C. This is the last event, no immediate event after. | D. Guitar chords are played and then fade away. | E. Guitar chords are played repeatedly and then fade away.",B,E,D,exact-label,regex-label,E,D.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,145480.mp3__4,145480.mp3,"What happens immediately after this event first appears: ""Footsteps.""?","A. This is the last event, no immediate event after. | B. The train wagon sways loudly as the train slows down and then subsides as it comes to a full stop. | C. Soft rustling of fabric rubbing against itself. | D. Train wheels squeaking metallically as the train brakes. | E. Music plays to announce a stop.",A,B,D,exact-label,regex-label,B,D. Train wheels squeaking metallically as the train brakes.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,146075.mp3__4,146075.mp3,"What happens immediately after this event first appears: ""An animal screams repeatedly nearby.""?","A. This is the last event, no immediate event after. | B. A lion roars loudly and repeatedly nearby. | C. A pig grunts repeatedly in the distance. | D. A pig grunts loudly and repeatedly outdoors. | E. An animal snorts loudly nearby.",A,E,INVALID,exact-label,invalid,E,"Based on the given information, it is impossible to determine what happens immediately after an",5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,146406.mp3__3,146406.mp3,"What happens immediately after this event first appears: ""A man is making an announcement at a bus station.""?","A. A bus stops on the street. | B. Ambient public transport sounds are loud throughout. | C. The engine of a public transport vehicle is getting louder. | D. A man repeatedly shushes. | E. This is the last event, no immediate event after.",A,C,B,exact-label,regex-label,C,B. Ambient public transport sounds are loud throughout.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,153630.mp3__3,153630.mp3,"What happens immediately after this event first appears: ""Two men are speaking quietly to each other.""?","A. The violin is played twice with the pitch rising each time, reaching an especially high note on the second play. | B. This is the last event, no immediate event after. | C. A violin is played once with the tone deepening. | D. A violin is played once with a high tone that gradually deepens. | E. A violin is played once with a tone that deepens.",A,C,INVALID,exact-label,invalid,C,"I'm sorry, but I cannot determine the answer to this question as it depends",5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,159747.mp3__4,159747.mp3,"What happens immediately after this event first appears: ""A car accelerates and drives away.""?","A. A siren gradually increases and then decreases in intensity. | B. A police siren wails faintly in the distance. | C. Police siren gradually gets louder as a police car approaches. | D. This is the last event, no immediate event after. | E. A police car revs and speeds by while the siren fades.",D,C,E,exact-label,regex-label,C,E. A police car revs and speeds by while the siren fades.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,159989.mp3__4,159989.mp3,"What happens immediately after this event first appears: ""Wet footsteps.""?","A. Wet footsteps approaching. | B. A vehicle compartment closes with a solid thud. | C. A light, quiet chuckle. | D. This is the last event, no immediate event after. | E. Ambient traffic noise with distant voices in the background.",D,B,A,exact-label,regex-label,B,A. Wet footsteps approaching.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,164620.mp3__4,164620.mp3,"What happens immediately after this event first appears: ""A person laughs inside a car.""?","A. Two people are talking inside a car. | B. Whistling sound of a vehicle passing by quickly. | C. The monotonous sound of a car engine. | D. Someone is speaking inside a car. | E. This is the last event, no immediate event after.",E,D,C,exact-label,regex-label,D,C. The monotonous sound of a car engine.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,165602.mp3__3,165602.mp3,"What happens immediately after this event first appears: ""A woman is speaking calmly.""?","A. A bus engine hums quietly in the background. | B. People are clapping halfheartedly. | C. This is the last event, no immediate event after. | D. A man is speaking calmly on the radio. | E. A man speaks in a muffled voice through a radio.",D,B,C,exact-label,regex-label,B,"C. This is the last event, no immediate event after.",5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,169127.mp3__3,169127.mp3,"What happens immediately after this event first appears: ""A tree creaks and cracks as it falls, with the sounds gradually increasing in intensity, including branches snapping and the tree breaking apart, followed by a loud crash as it hits the ground.""?","A. Leaves rustling and scattering on the ground, creating gentle swooshing and noisy sounds. | B. This is the last event, no immediate event after. | C. A chainsaw roars loudly and continuously while cutting. | D. A chainsaw's starter cord is pulled, the chainsaw sputters briefly and starts, followed by a few revs. | E. A chainsaw's starter cord is pulled twice suddenly, causing the engine to sputter.",A,D,B,exact-label,exact-label,D,B,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,170984.mp3__0,170984.mp3,"What happens immediately after this event first appears: ""A door creaks deeply as it slowly opens.""?","A. This is the last event, no immediate event after. | B. A door creaks with a jazzy, trumpet-like tone as it slowly opens. | C. A gust of wind blows, creating a whooshing sound. | D. An object creaks intermittently as the wind blows. | E. An object falls onto a metal surface, producing a sharp clanging sound.",D,B,C,exact-label,regex-label,B,"C. A gust of wind blows, creating a whooshing sound.",5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,172364.mp3__3,172364.mp3,"What happens immediately after this event first appears: ""Locking and unlocking a door.""?","A. Footsteps running on stairs. | B. This is the last event, no immediate event after. | C. Metallic clicking of a door locking with keys jangling, followed by rhythmic footsteps and a hurried rush as someone runs outdoors. | D. A metallic sound of a lock hanging on a door before locking. | E. Metallic click of a door locking.",A,C,E,exact-label,regex-label,C,E. Metallic click of a door locking.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,172364.mp3__4,172364.mp3,"What happens immediately after this event first appears: ""Footsteps running on stairs.""?","A. A metallic sound of a lock hanging on a door before locking. | B. This is the last event, no immediate event after. | C. Metallic click of a door locking. | D. Metallic clicking of a door locking with keys jangling, followed by rhythmic footsteps and a hurried rush as someone runs outdoors. | E. Locking and unlocking a door.",B,D,C,exact-label,regex-label,D,C. Metallic click of a door locking.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,175618.mp3__4,175618.mp3,"What happens immediately after this event first appears: ""Someone is speaking.""?","A. This is the last event, no immediate event after. | B. The sound of iron rumpling in the background. | C. A hammer is clunking on iron in the background. | D. Motor running in the background. | E. A pneumo-hammer is hammering continuously.",A,C,INVALID,exact-label,invalid,C,There is not enough information provided to determine what happens immediately after someone begins speaking.,5,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,100489.mp3__2,100489.mp3,"What happens immediately after this event first appears: ""A scratching noise.""?","A. Low-pitched engine running. | B. A bell rings repeatedly in the background. | C. This is the last event, no immediate event after. | D. A whistling sound is heard in the background.",D,B,C,exact-label,regex-label,B,"C. This is the last event, no immediate event after.",4,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,102409.mp3__3,102409.mp3,"What happens immediately after this event first appears: ""A ferry wobbling on water with waves hitting it.""?","A. People are speaking loudly in a crowd. | B. This is the last event, no immediate event after. | C. People boarding a boat. | D. Multiple bicycles clicking.",B,C,D,exact-label,regex-label,C,D. Multiple bicycles clicking.,4,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,103538.mp3__1,103538.mp3,"What happens immediately after this event first appears: ""Birds chirp briefly.""?","A. Insects are sounding continually. | B. Birds chirp simultaneously in public. | C. This is the last event, no immediate event after. | D. An airplane is descending.",D,B,C,exact-label,regex-label,B,"C. This is the last event, no immediate event after.",4,False,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,2,both_wrong_diff_pred,106603.mp3__2,106603.mp3,"What happens immediately after this event first appears: ""A dryer running at maximum speed.""?","A. The dryer slows down and stops. | B. A dryer spinning at maximum speed. | C. A dryer is making a thumping sound. | D. This is the last event, no immediate event after.",A,C,B,exact-label,regex-label,C,B. A dryer spinning at maximum speed.,4,False,False
